鈺緯,	4153
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,198798,150499,48299,33905,14394,4036,16941,0.90,189000
2013 Q2,224267,163594,60673,39860,20813,2347,20678,1.03,225395
2013 Q3,204519,153400,51119,31539,19580,-857,17072,0.75,225395
2013 Q4,776929,580788,196141,131539,64602,9405,65304,3.03,225395
2014 Q1,195573,138374,57199,36677,20522,7646,23257,1.03,225987
2014 Q2,227812,159203,68609,37542,31067,-3554,22736,1.01,263056
2014 Q3,255689,174777,80912,41849,39063,8451,39339,1.48,265403
2014 Q4,935579,652298,283281,162153,121128,28970,124153,4.71,265473
2015 Q1,300779,203312,97467,64626,32841,-3985,22795,0.76,313085
2015 Q2,355454,254375,101079,63851,37228,861,37241,1.19,376134
2015 Q3,354126,256124,98002,74692,23310,54161,62701,1.67,379241
2015 Q4,1343550,947137,396413,272138,124275,55089,150314,4.02,385463
2016 Q1,247126,171113,76013,59172,16841,-19185,-3499,-0.09,385463
