兆利,	3548
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,598699,468871,129828,119595,10233,27725,30687,0.61,505514
2013 Q2,626449,501044,125405,132375,-6970,11177,-3162,-0.05,505514
2013 Q3,911058,690768,220290,163516,56774,1084,52831,1.05,505514
2013 Q4,3131046,2434699,696347,578915,117432,56078,144474,2.89,505514
2014 Q1,799710,646966,152744,116476,36268,36036,63895,1.27,505514
2014 Q2,1041102,804554,236548,154740,81808,-10809,49188,1.00,505514
2014 Q3,906252,739317,166935,155078,11857,23367,26394,0.53,505514
2014 Q4,3732559,2992211,740348,600206,140142,72827,167847,3.38,505514
2015 Q1,848099,692119,155980,143842,12138,6881,16406,0.35,505514
2015 Q2,846031,679642,166389,143792,22597,1595,1467,0.01,505514
2015 Q3,966112,734231,231881,158423,73458,63074,113871,2.27,505514
