亞帝歐,	3516
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,234247,221774,12473,53264,-40791,9015,-29520,-0.39,760137
2013 Q2,353818,361894,-8076,62874,-70950,10204,-51774,-0.70,760137
2013 Q3,365508,336218,29290,79300,-50010,16331,-27246,-0.37,760137
2013 Q4,1311091,1264489,46602,235476,-188874,55632,-116059,-1.57,760137
2014 Q1,186239,182151,4088,55153,-51065,12424,-36275,-0.49,760137
2014 Q2,194573,198800,-4227,62293,-66520,3665,-41686,-0.56,760137
2014 Q3,214410,224022,-9612,45990,-55602,18816,-35468,-0.48,760137
2014 Q4,784673,843881,-59208,180272,-239480,2632,-204423,-2.78,760137
2015 Q1,195617,189590,6027,40058,-34031,14236,-19795,-0.27,743147
2015 Q2,182976,187758,-4782,46117,-50899,12956,-38159,-0.53,743147
2015 Q3,173514,163171,10343,48930,-38587,107248,68531,0.97,743147
2015 Q4,725101,711982,13119,173198,-160079,112345,-47749,-0.67,690837
2016 Q1,158755,148105,10650,37615,-26965,14685,-12415,-0.18,690837
2016 Q2,197433,179672,17761,40799,-23038,5037,-17898,-0.26,690837
2016 Q3,199798,189954,9844,38356,-28512,8981,-19508,-0.28,690837
2016 Q4,760682,690484,70198,160321,-90123,-86247,-176355,-2.55,690837
2017 Q1,187237,150584,36653,38669,-2016,8017,5835,0.08,690837
2017 Q2,178245,152850,25395,34695,-9300,9242,-30,0.00,690837
2017 Q3,199440,165263,34177,36076,-1899,10352,8463,0.16,519133
2017 Q4,739246,619659,119587,148094,-28507,40982,12414,0.24,519133
2018 Q1,147813,134374,13439,36536,-23097,7573,-15524,-0.30,519133
