豐祥-KY         ,	5288
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,n/a
2013 Q3,n/a
2013 Q4,3473538,2931008,542983,204750,338233,82712,318675,5.60,568742
2014 Q1,n/a
2014 Q2,1786537,1490142,296396,109233,187163,35085,168734,2.97,568742
2014 Q3,930499,782235,148251,62041,86210,9484,72912,1.27,652442
2014 Q4,3798622,3186046,612589,239588,373001,82773,344099,5.77,643492
2015 Q1,987902,791114,196771,62050,134721,7533,109867,1.71,645102
2015 Q2,845689,700856,144869,56356,88513,15232,78933,1.22,645032
2015 Q3,1014785,808330,206469,59309,147160,44538,156045,2.42,658524
2015 Q4,4008187,3215602,792614,263748,528866,122583,484120,7.50,649322
2016 Q1,1095998,878280,217728,67239,150489,20867,127905,1.97,649322
2016 Q2,989722,820650,169078,51887,117191,23657,96498,1.49,649322
2016 Q3,1041065,856390,184668,57703,126965,8638,105567,1.62,655922
