新海            ,	9926
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,715437,644061,71376,34979,36637,5733,35847,0.24,1512730
2013 Q2,626357,522940,103417,38057,65360,7902,61203,0.40,1603494
2013 Q3,496186,430088,66098,37834,29631,27245,51734,0.32,1603494
2013 Q4,2562940,2199877,363063,160181,207769,44080,215052,1.34,1603494
2014 Q1,848161,724266,123895,36640,88410,2511,75626,0.47,1603494
2014 Q2,669114,538668,130446,39401,93281,4774,81871,0.51,1667634
2014 Q3,533207,432527,100680,43469,58276,11928,59787,0.36,1667634
2014 Q4,2768619,2298621,469998,169303,304422,15396,266260,1.60,1667634
2015 Q1,701953,574459,127494,40430,88073,13635,86354,0.52,1667634
2015 Q2,537265,409363,127902,41167,87800,8808,80327,0.48,1734339
2015 Q3,465027,339543,125484,51014,75981,21830,84296,0.49,1734339
2015 Q4,2234660,1735432,499228,169411,331704,47265,319397,1.84,1734339
2016 Q1,610127,469529,140598,40850,100751,1400,83382,0.48,1734339
2016 Q2,459117,333344,125773,37992,88660,3690,73762,0.43,1795041
2016 Q3,412837,295359,117478,41990,76169,24372,87514,0.49,1795041
2016 Q4,1973104,1468112,504992,173891,331979,35140,305082,1.70,1795041
2017 Q1,582954,450933,132021,40412,93153,1075,77027,0.43,1795041
2017 Q2,543676,406480,137196,42078,96013,9257,86279,0.48,1795041
2017 Q3,470522,343840,126682,42519,85205,47335,118233,0.66,1795041
2017 Q4,2167484,1648257,519227,163144,357011,68764,362141,2.02,1795041
