玉晶光          ,	3406
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1902151,1669235,232916,367992,-135076,85316,-37693,-0.41,995991
2013 Q2,2230968,2179606,51362,324289,-272927,53854,-223998,-2.24,996711
2013 Q3,3020973,2694718,326255,373589,-47334,-37220,-73399,-0.72,997041
2013 Q4,9592432,8763850,828582,1409132,-580550,145976,-366504,-3.74,997711
2014 Q1,1965508,1955912,9596,402649,-393053,-29949,-350531,-3.50,997711
2014 Q2,2132143,2029169,102974,406433,-303459,-54414,-302479,-3.02,997711
2014 Q3,3006207,2642925,363282,386436,-23154,10842,-12530,-0.12,997711
2014 Q4,10361274,9412738,948536,1751046,-802510,-29993,-705191,-6.95,997711
2015 Q1,1686153,1694204,-8051,475971,-484022,-85094,-475379,-4.72,997711
2015 Q2,2180250,2236680,-56430,467157,-523587,-28765,-462378,-4.59,997711
2015 Q3,2497680,2077387,420293,462297,-42004,-28910,-58838,-0.53,997711
2015 Q4,9047416,8317558,729858,1901732,-1171874,-180117,-1149450,-11.30,997711
2016 Q1,1155340,1092334,63006,399413,-336407,-39159,-319306,-3.17,997711
2016 Q2,1631897,1396476,235421,423290,-187869,-134571,-275453,-2.71,997711
2016 Q3,2113000,1486424,626576,397955,228621,-84258,112762,1.15,997711
2016 Q4,7030362,5283395,1746967,1588783,158184,-307571,-170585,-1.54,997711
2017 Q1,1510337,984786,525551,351120,174431,-147470,5890,0.08,997711
2017 Q2,1415795,808030,607765,378402,229363,-35205,145568,1.48,997711
