捷泰            ,	6165
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,180557,177846,2711,49007,-46296,16579,-33487,-0.35,950091
2013 Q2,155894,146039,9855,37426,-27571,18240,-9485,-0.10,950091
2013 Q3,165488,146181,19307,41504,-22197,3990,-18385,-0.19,950091
2013 Q4,620317,575405,44912,169901,-124989,47559,-83255,-0.88,950091
2014 Q1,97719,87165,10554,46658,-36104,10685,-26298,-0.28,950091
2014 Q2,121614,99762,21852,33459,-11607,3867,-10481,-0.11,950091
2014 Q3,93926,82113,11813,102529,-90716,9032,-81845,-0.86,950091
2014 Q4,397012,337892,59120,214908,-155788,24727,-131771,-1.39,950091
2015 Q1,68727,59436,9291,39992,-30701,3205,-27508,-0.29,950091
2015 Q2,75460,61256,14204,29382,-15178,554,-14775,-0.16,496824
2015 Q3,34846,26615,8231,36327,-28096,9239,21643,0.44,496824
2015 Q4,148274,114246,34028,97758,-63730,7543,-25304,-0.51,496824
2016 Q1,32730,29711,3019,11992,-8973,167,-8806,-0.18,496824
2016 Q2,40373,32989,7384,14043,-6659,653,-6006,-0.12,496824
2016 Q3,19881,17005,2876,9460,-6584,792,-8971,-0.18,496824
2016 Q4,105107,89571,15536,47430,-31894,9490,-25582,-0.51,496824
2017 Q1,4676,4829,-153,9840,-9993,-2012,-12005,-0.24,496824
2017 Q2,10287,9215,1072,8295,-7223,5274,-1949,-0.04,496824
