華園            ,	2702
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,156752,38107,118645,93993,24652,-3378,14872,0.18,825055
2013 Q2,164036,36776,127260,97259,30001,-14018,6297,0.08,874558
2013 Q3,168779,37237,131542,108774,22768,-5609,13407,0.15,874558
2013 Q4,646667,149925,496742,407113,89629,-25693,38068,0.44,874558
2014 Q1,172610,40366,132244,106776,25468,-3656,12984,0.15,874558
2014 Q2,187451,40251,147200,110804,36396,-3764,18288,0.21,900795
2014 Q3,173809,40205,133604,112165,21439,-121,13627,0.15,900795
2014 Q4,704273,161828,542445,435516,106929,-10056,62846,0.70,900795
2015 Q1,169457,42680,126777,103021,23756,-1672,17913,0.20,900795
2015 Q2,178961,38946,140015,109004,31011,-3859,14436,0.16,945835
2015 Q3,218305,41521,176784,131449,45335,-13248,19014,0.20,945835
2015 Q4,868056,199363,668693,563426,105267,-31146,56771,0.60,945835
2016 Q1,328738,77787,250951,201388,49563,-12040,20774,0.22,945835
2016 Q2,332406,73307,259099,200086,59013,-11953,23405,0.25,983668
2016 Q3,370175,85680,284495,245819,38676,-20813,8548,0.09,983668
2016 Q4,1386669,323828,1062841,885469,177372,-66656,61427,0.62,983668
