上曜            ,	1316
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,342813,254681,88132,114272,-26140,-644,-28385,-0.43,968127
2013 Q2,341558,254865,86693,129842,-43149,-6487,-51017,-0.61,968127
2013 Q3,296400,258960,37440,75393,-37953,-15225,-56574,-0.61,968127
2013 Q4,1282356,1039015,243341,371943,-128602,-77709,-210246,-2.40,1368127
2014 Q1,245207,203762,41445,71256,-29811,-325,-33865,-0.36,1381817
2014 Q2,199677,168908,30769,73769,-43000,-3819,-49697,-0.36,1393127
2014 Q3,183008,173064,9944,55495,-45551,-2588,-48081,-0.35,1399079
2014 Q4,793523,696335,97188,261200,-164012,170949,-35467,-0.33,1399079
2015 Q1,208386,170696,37690,74916,-37226,-9729,-49079,-0.43,1699079
2015 Q2,305244,267495,37749,52782,-15033,3916,-12485,-0.11,1699079
2015 Q3,184808,154144,30664,54433,-23769,-1803,-26912,-0.19,1699079
2015 Q4,828079,693532,134547,236928,-102381,-7026,-122367,-0.88,1699079
2016 Q1,123423,95655,27768,57896,-30128,-732,-31888,-0.22,1699079
2016 Q2,148834,116867,31967,62630,-30663,2011,-29441,-0.20,1699079
2016 Q3,136481,103059,33422,58750,-25328,14290,-19212,-0.20,1699079
2016 Q4,682055,553903,128152,247772,-119620,16627,-101111,-0.79,1148578
2017 Q1,158473,135130,23343,59625,-36282,271,-36011,-0.33,1172399
2017 Q2,167188,143858,23330,62099,-38769,3704,-35167,-0.33,1174545
2017 Q3,290205,202076,88129,66812,21317,16770,34857,0.37,1182261
2017 Q4,2159740,1525764,633976,272984,360992,20838,326064,3.17,1278100
