宏璟            ,	2527
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,63335,55170,8165,45554,-37389,-13093,-57079,-0.21,2703060
2013 Q2,53284,25795,27489,52825,-25336,-31040,-64726,-0.24,2703060
2013 Q3,216344,197568,18776,53100,-34324,78631,18486,0.08,2703060
2013 Q4,2391325,1770912,620413,228980,312805,41982,321940,1.26,2703060
2014 Q1,185965,125777,60188,44056,16132,-315,9395,0.04,2703060
2014 Q2,134831,110499,24332,47585,-23253,-8833,-60099,-0.22,2703060
2014 Q3,4595729,3609361,986368,88902,897466,128057,991302,3.79,2703060
2014 Q4,4977111,3883491,1093620,247856,845764,108114,870236,3.38,2703060
2015 Q1,84324,52047,32277,48278,-16001,78989,48613,0.19,2703060
2015 Q2,2637905,2082128,555777,71477,484300,-3111,364557,1.40,2703060
2015 Q3,124443,91485,32958,56673,-23715,174987,150211,0.59,2703060
2015 Q4,2952503,2362393,590110,252395,337715,523410,688561,2.68,2703060
2016 Q1,324607,261935,62672,48896,13776,579,12337,0.05,2703060
2016 Q2,185997,146739,39258,47676,-8418,-811,-43908,-0.15,2703060
2016 Q3,156061,112988,43073,52772,-9699,138992,123675,0.49,2703060
2016 Q4,747110,497514,249596,198524,51072,49514,48770,0.24,2703060
2017 Q1,44059,15378,28681,48347,-19666,-4026,-37651,-0.14,2703060
2017 Q2,38107,16444,21663,52977,-31314,-5033,-56341,-0.19,2703060
2017 Q3,47070,23561,23509,42148,-18639,114629,102392,0.41,2703060
2017 Q4,178365,52059,126306,186367,-60061,108228,18603,0.13,2703060
2018 Q1,33890,17409,16481,67597,-51116,-17671,-71034,-0.25,2703060
2018 Q2,54116,32277,21839,100848,-79009,-47132,-108394,-0.40,2703060
