增你強          ,	3028
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,7216942,6860475,356467,254807,101660,46356,114950,0.54,2134826
2013 Q2,6900392,6559659,340733,266358,74375,56200,103820,0.49,2134826
2013 Q3,7581464,7224764,356700,278750,77950,18104,82986,0.39,2135484
2013 Q4,30126801,28931754,1195047,1068755,126292,145571,229744,1.08,2135839
2014 Q1,6943002,6590581,352421,239666,112755,1735,97116,0.45,2137124
2014 Q2,7207812,6880762,327050,274735,52315,30050,79812,0.37,2137424
2014 Q3,7448917,7053610,395307,294307,101000,2517,88902,0.42,2137586
2014 Q4,27931198,26462399,1468799,1103327,365472,49078,365042,1.71,2137999
2015 Q1,5382345,4989523,392822,254962,137860,-2848,101917,0.48,2137999
2015 Q2,6207705,5890555,317150,246455,70695,-8695,56809,0.27,2138249
2015 Q3,6338135,5899736,438399,298562,139837,-29649,87857,0.41,2138249
2015 Q4,23643551,22103809,1539742,1072820,466922,-43883,337934,1.58,2138249
2016 Q1,5219799,4859586,360213,253410,106803,22824,112006,0.52,2138249
