力麗            ,	1444
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,2816753,2651527,165125,110645,54480,142354,199992,0.20,9117171
2013 Q2,3254784,3091168,163665,154294,9371,158700,145010,0.15,9117171
2013 Q3,3336914,3065335,266565,141149,125416,172632,289712,0.31,9117171
2013 Q4,12367729,11678292,688821,522926,165895,556946,695577,0.71,9117171
2014 Q1,2743546,2584643,158966,126796,32170,86190,105859,0.11,9117171
2014 Q2,3104198,2973993,130572,156347,-25775,21272,-34198,-0.03,9573029
2014 Q3,2805902,2751129,54666,123001,-68335,156893,92425,0.09,9573029
2014 Q4,11532919,11053160,479848,534137,-54289,340816,231939,0.23,9573029
2015 Q1,2759961,2477831,281962,121641,160321,-42234,89423,0.10,9573029
2015 Q2,2674907,2470725,204254,127010,77244,30035,114696,0.12,9573029
2015 Q3,2451163,2346723,104769,123890,-19121,180235,142236,0.14,9573029
2015 Q4,10408732,9587858,820613,507582,313031,151196,408860,0.43,9573029
2016 Q1,2407514,2189927,217869,126614,91255,-89262,-6394,0.00,9573029
2016 Q2,2442132,2251269,190176,137607,52569,20403,64087,0.06,9573029
2016 Q3,2283926,2199985,84910,161360,-76450,-143849,-198518,-0.20,9573029
2016 Q4,9612742,8917522,695180,574898,120282,-33846,69547,0.07,9573029
2017 Q1,2446082,2247534,198405,144561,53844,-228952,-141706,-0.14,9573029
2017 Q2,2767759,2599888,168008,176522,-8514,35269,16204,0.03,9573029
2017 Q3,2984551,2780039,204604,180354,24250,84776,92946,0.10,9573029
2017 Q4,11104529,10288367,816631,715115,101516,-119494,-47988,-0.01,9573029
2018 Q1,2956803,2704432,251640,165980,85660,-30845,48664,0.06,9573029
