永裕            ,	1323
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,777647,592261,185386,98839,86498,348,65827,0.66,827887
2013 Q2,809546,598679,210867,97453,113408,8739,80258,0.79,869281
2013 Q3,849073,637215,211858,103493,108213,49,75203,0.69,869281
2013 Q4,3289477,2462449,827028,401421,425536,16413,302923,2.77,869281
2014 Q1,823477,621891,201586,108623,93042,11613,75649,0.68,869281
2014 Q2,831651,620998,210653,103482,107167,-861,71533,0.65,912745
2014 Q3,894194,653911,240283,122486,117790,14511,98991,0.86,912745
2014 Q4,3471411,2581357,890054,416152,473970,6666,347717,3.01,912745
2015 Q1,754527,568801,185726,91339,94387,-8518,59328,0.52,912745
2015 Q2,756666,585178,171488,95644,75859,-2573,55414,0.44,912745
2015 Q3,763664,571038,192626,103598,88998,23102,85472,0.69,912745
