亞聚            ,	1308
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1227231,1128105,99126,49625,49501,92938,130712,0.28,4696769
2013 Q2,1349596,1264712,84884,51530,33354,141467,158057,0.34,4696769
2013 Q3,1548361,1420402,127959,54988,72971,68276,126644,0.27,4696769
2013 Q4,5804229,5312870,491359,212102,279257,326700,536855,1.14,4696769
2014 Q1,1344360,1189248,155112,44287,110825,16461,105176,0.22,4696769
2014 Q2,1567774,1401050,166724,47752,118972,67892,162505,0.35,4696769
2014 Q3,1471854,1332531,139323,48041,91282,78654,150781,0.32,4696769
2014 Q4,5566285,4978473,587812,180045,407767,176146,499933,1.06,4696769
2015 Q1,1230665,1104824,125841,45998,79843,61412,121311,0.26,4696769
2015 Q2,1256818,1078411,178407,49871,128536,92465,179888,0.36,4931607
2015 Q3,1234632,1106383,128249,45951,82298,33905,104246,0.21,4931607
2015 Q4,5045856,4452518,593338,188412,404926,222092,531557,1.08,4931607
2016 Q1,1333909,1170026,163883,50978,112905,2812,96014,0.19,4931607
2016 Q2,1284548,1083314,201234,51425,149809,94039,199845,0.41,5030240
