吉祥全          ,	2491
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,241359,242635,-1276,113074,-114350,-10257,-124608,-0.88,630000
2013 Q2,267909,248492,19417,123325,-103908,-103222,-207288,-1.89,630000
2013 Q3,222453,209307,13146,76249,-63103,53346,-9690,-0.06,630000
2013 Q4,945826,878732,67094,363275,-296181,-16812,-313218,-2.11,630000
2014 Q1,183394,164583,18811,49890,-31079,140836,109062,0.82,630000
2014 Q2,164718,148955,15763,51616,-35853,180195,144404,3.47,630000
2014 Q3,143592,133033,10559,41591,-31032,12307,-18866,-0.07,630000
2014 Q4,640046,588409,51637,202348,-150711,301762,150298,3.52,630000
2015 Q1,94071,76309,17762,36924,-19162,-2180,-21342,-0.19,645500
2015 Q2,109836,88055,21781,39453,-17672,-6679,-24351,-0.21,645500
2015 Q3,100540,81318,19222,38466,-19244,-2196,-21440,-0.21,645500
2015 Q4,394389,319621,74768,152372,-77604,72967,-4637,0.47,704080
2016 Q1,80574,65988,14586,33485,-18899,2575,-16324,-0.15,704080
2016 Q2,86344,71741,14603,36378,-21775,3460,-18315,-0.16,704080
2016 Q3,80149,63361,16788,28646,-11858,-4585,-16443,-0.15,744080
