國巨            ,	2327
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,5935354,4753836,1181518,639888,541630,-219639,199753,0.09,22053084
2013 Q2,6458878,4908672,1550206,754182,796024,-239258,368219,0.17,22053084
2013 Q3,6520216,4827926,1692290,705123,987167,-363246,469343,0.25,15437159
2013 Q4,24735047,18936054,5798993,2881155,2917838,-770778,1470944,0.75,15437159
2014 Q1,6545093,4923534,1621559,736970,884589,245312,957269,0.44,22387921
2014 Q2,7096328,5153190,1943138,742546,1200592,159689,953134,0.43,21992981
2014 Q3,7166217,5238545,1927672,761267,1166405,249336,1188791,0.69,6678919
2014 Q4,27026984,19979522,7047462,3020410,4027052,803632,3892563,2.30,6678919
2015 Q1,6931271,5175887,1755384,745500,1009884,105137,944007,1.40,6769997
2015 Q2,6932693,5277794,1654899,706510,948389,130555,734435,1.07,6769997
2015 Q3,7113651,5487225,1626426,776116,850310,623321,1239760,1.86,6595547
2015 Q4,27512865,20973877,6538988,2993001,3545987,1017388,3672065,5.48,6515947
2016 Q1,7312432,5510561,1801871,754469,1047402,-93597,821649,1.25,6475497
2016 Q2,7487996,5674825,1813171,763870,1049301,297121,932690,1.44,5145760
