建通            ,	2460
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,900540,800572,99968,90548,9420,-13859,-5363,-0.03,1715980
2013 Q2,986666,938677,47989,105266,-57277,-12749,-45703,-0.27,1715980
2013 Q3,1067300,890180,177120,103802,73318,-3283,48889,0.28,1715980
2013 Q4,4022046,3564142,457904,397371,60533,-37876,14718,0.09,1715980
2014 Q1,852932,800301,52631,89814,-37183,3086,-25102,-0.15,1715980
2014 Q2,1070351,876629,193722,91363,102359,386,66632,0.39,1715980
2014 Q3,1021640,872602,149038,99278,49760,-5048,25105,0.15,1715980
2014 Q4,3945079,3417772,527307,381510,145797,-5640,87840,0.51,1715980
2015 Q1,855017,780260,74757,93070,-18313,2094,-12156,-0.07,1715980
2015 Q2,959997,878460,81537,91969,-10432,-2867,-18026,-0.11,1715980
2015 Q3,967902,893536,74366,100647,-26281,4059,-23388,-0.14,1715980
2015 Q4,3728264,3385665,342599,379749,-37150,8582,-41303,-0.24,1692000
2016 Q1,761553,679787,81766,91268,-9502,-5330,-15990,-0.09,1692000
