祥碩            ,	5269
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,301038,182072,118966,84930,34036,3764,23290,0.41,563879
2013 Q2,307160,182928,124232,87356,36876,3484,30636,0.55,563879
2013 Q3,277783,176657,101126,82724,18402,-2102,13660,0.24,563879
2013 Q4,1188983,737497,451486,340504,110982,3865,86984,1.54,563879
2014 Q1,361709,206134,155575,105228,50347,5311,47892,0.85,563879
2014 Q2,432377,243487,188890,109039,79851,-2209,68238,1.21,563879
2014 Q3,387383,226017,161366,108962,52404,12453,55197,0.98,563879
2014 Q4,1523927,886983,636944,416598,220346,42125,228022,4.04,563879
2015 Q1,389025,212235,176790,133444,43346,-2921,36328,0.64,571199
2015 Q2,296060,163154,132906,117443,15463,-5590,6556,0.12,571199
2015 Q3,431717,225837,205880,141617,64263,39059,91512,1.62,570909
2015 Q4,1555521,817854,737667,528760,208907,26284,206566,3.66,570869
2016 Q1,414919,205539,209380,132919,76461,-4503,62374,1.10,570869
