華晶科          ,	3059
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,4014304,3748254,266050,326466,-60416,14686,-45730,-0.12,3961013
2013 Q2,4853531,4544228,309303,304736,4567,11979,16033,0.04,3961013
2013 Q3,6333611,5978809,354802,297096,57706,9775,61703,0.16,3902653
2013 Q4,19165825,18006989,1158836,1222676,-63840,-303661,-330515,-0.88,3902653
2014 Q1,3804257,3495524,308733,288521,20212,77770,81794,0.22,3855303
2014 Q2,4851525,4347628,503897,349085,154812,1528,133201,0.34,3941583
2014 Q3,3520680,3143784,376896,317839,59057,-19746,30594,0.09,2759108
2014 Q4,15431081,13870115,1560966,1259715,301251,9631,276175,0.80,2701358
2015 Q1,2579178,2297412,281766,304852,-23086,26290,2618,0.01,2702538
2015 Q2,3024205,2657544,366661,322701,43960,6042,40889,0.15,2702538
2015 Q3,3796163,3271941,524222,349543,174679,18749,197047,0.73,2702538
