GIS-KY          ,	6456
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,n/a
2013 Q3,n/a
2013 Q4,80328829,73763219,6565610,3673434,2892176,-286015,2304270,40.72,2682320
2014 Q1,n/a
2014 Q2,n/a
2014 Q3,n/a
2014 Q4,75963195,70272560,5690635,3887000,1803635,-189338,1335272,4.81,2860410
2015 Q1,15221217,14448341,772876,945528,-172652,226243,37360,0.13,2860140
2015 Q2,13915304,12980178,935126,965683,-30557,116618,97959,0.34,3095430
2015 Q3,27032820,24210860,2821960,1397164,1424796,-268177,956156,3.11,3095040
2015 Q4,93678500,85809482,7869018,5113586,2755432,-21719,2211397,7.44,3094566
2016 Q1,19592953,17902191,1690762,1199625,491137,-83935,353054,1.14,3094518
2016 Q2,10283463,9842770,440693,820398,-379705,263674,-61510,-0.20,3094518
2016 Q3,19862181,17467532,2394649,1243018,1151631,52827,987196,3.20,3094398
2016 Q4,79361173,70351479,9009694,5101766,3907928,46222,2897420,9.39,3094398
2017 Q1,18204959,15911926,2293033,1132980,1160053,34582,930740,3.04,3094398
2017 Q2,23381700,20303340,3078360,1179426,1898934,59290,1425860,4.59,3394398
2017 Q3,43022812,37823403,5199409,1624911,3574498,-399878,2589779,7.63,3394398
