亞弘電          ,	6201
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,820134,691539,128595,116381,12214,14490,24815,0.28,892000
2013 Q2,978013,826190,151823,117216,34607,5882,27177,0.30,892000
2013 Q3,977991,838137,139854,123934,15920,-595,10245,0.11,892000
2013 Q4,3642635,3054448,588187,485477,102710,29191,102790,1.15,892000
2014 Q1,863529,727544,135985,116375,19610,670,14833,0.17,892000
2014 Q2,919919,756817,163102,108014,55088,-674,44825,0.50,892000
2014 Q3,905832,750187,155645,113846,41799,21555,48960,0.55,892000
2014 Q4,3567149,2957798,609351,457228,152123,42391,155474,1.74,892000
2015 Q1,794450,626058,168392,117463,50929,5138,44564,0.50,892000
2015 Q2,830509,660087,170422,112050,58372,5705,49678,0.56,892000
2015 Q3,795989,634003,161986,114685,47301,50499,79383,0.89,892000
2015 Q4,3135818,2505378,630440,452448,177992,77288,199883,2.24,892000
