宏齊            ,	6168
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,875510,850940,24570,91169,-66599,25737,-48925,-0.25,2051615
2013 Q2,1130577,1071475,59102,93513,-34411,-23017,-88139,-0.44,2051615
2013 Q3,1242021,1123044,118977,84249,34728,21617,56341,0.25,2051615
2013 Q4,4671241,4321015,350226,373433,-23207,129725,61162,0.18,2051615
2014 Q1,1191147,1079522,111625,86943,24682,28667,51712,0.26,2051615
2014 Q2,1750444,1498920,251524,110507,141017,-17935,152719,0.75,2051615
2014 Q3,1400041,1193953,206088,123699,82389,40858,114087,0.56,2051615
2014 Q4,5448553,4753344,695209,431925,263284,117785,378139,1.82,2051615
2015 Q1,1037210,970838,66372,98005,-31633,-18018,-45920,-0.22,2051615
2015 Q2,1089676,1077706,11970,92117,-80147,-30819,-133128,-0.62,2072018
