山林水,	8473
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2015 Q1,n/a
2015 Q2,722469,376089,346380,42170,304210,-49293,243492,1.75,1131873
2015 Q3,n/a
2015 Q4,1557752,844308,713444,107866,605578,-109691,429031,3.03,1191873
2016 Q1,544406,323675,220731,30777,189954,-25602,160376,1.12,1191873
2016 Q2,481100,278027,203073,37790,165283,-23563,139156,0.95,1191873
2016 Q3,545266,349361,195905,37557,158348,-22874,134747,0.87,1322123
2016 Q4,2270095,1387730,882365,125899,756466,-90923,604770,3.95,1322123
2017 Q1,665882,442543,223339,36393,186946,-17634,157557,1.08,1322123
2017 Q2,600892,413059,187833,30114,157719,-18722,109643,0.63,1322123
2017 Q3,617756,453882,163874,34726,129148,-20033,112853,0.63,1322123
2017 Q4,2751219,1938636,812583,145216,667367,-79252,501680,3.12,1322123
2018 Q1,1012797,749434,263363,41345,222018,-45890,132103,0.81,1322123
2018 Q2,1053515,857996,195519,38792,156727,27408,120879,0.64,1322123
