微星            ,	2377
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,16179706,14174760,2004946,1566620,438326,141845,428094,0.50,8448562
2013 Q2,16504046,14295188,2208858,1656762,552096,42498,421932,0.50,8448562
2013 Q3,18470949,16042165,2428784,1677796,750988,50850,601645,0.71,8448562
2013 Q4,71879047,62620507,9258540,6881952,2376588,353715,1976692,2.34,8448562
2014 Q1,20595223,17565037,3030186,2013830,1016356,136048,970172,1.15,8448562
2014 Q2,20903091,18268612,2634479,1796055,838424,91629,794088,0.94,8448562
2014 Q3,21695171,18808740,2886431,2011450,874981,-28851,705259,0.83,8448562
2014 Q4,84901773,73387333,11514440,7921091,3593349,-16179,3013861,3.57,8448562
2015 Q1,20237673,17084535,3153138,2062902,1090236,42647,948570,1.12,8448562
2015 Q2,18427145,16004311,2422834,1912509,510325,51634,554781,0.66,8448562
2015 Q3,22544227,19058852,3485375,2256697,1228678,103416,1143946,1.35,8448562
2015 Q4,85294794,72453660,12841134,8785326,4055808,211235,3706456,4.39,8448562
2016 Q1,23509306,19870767,3638539,2256397,1382142,60403,1154224,1.37,8448562
2016 Q2,22594556,19553294,3041262,2054919,986343,119016,928492,1.10,8448562
2016 Q3,29542928,25197125,4345803,2462441,1883362,23554,1614505,1.91,8448562
2016 Q4,102190503,87238833,14951670,9432731,5518939,303233,4887942,5.79,8448562
2017 Q1,24553252,21026089,3527163,2047097,1480066,128436,1373146,1.63,8448562
2017 Q2,23250986,20244306,3006680,2216657,790023,109699,656872,0.77,8448562
2017 Q3,29093271,24670034,4423237,2575781,1847456,33740,1612627,1.91,8448562
2017 Q4,106419905,91388612,15031293,9417633,5613660,364892,4937422,5.84,8448562
2018 Q1,31782238,26876560,4905678,2311073,2594605,25862,2107220,2.49,8448562
2018 Q2,28296361,23961581,4334780,2358061,1976719,73736,1748968,2.07,8448562
