申豐,	6582
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2015 Q1,n/a
2015 Q2,n/a
2015 Q3,n/a
2015 Q4,3549149,2403983,1145166,276125,869041,16542,767162,8.13,943451
2016 Q1,n/a
2016 Q2,1517842,982836,535006,116455,418551,8685,333106,3.53,943451
2016 Q3,n/a
2016 Q4,3047677,2081067,966610,252137,714473,24756,594055,6.30,943451
2017 Q1,859607,707756,151851,63788,88063,-9194,65420,0.69,943451
2017 Q2,841043,599526,241517,59005,182512,-6481,134878,1.40,1042641
2017 Q3,628024,489940,138084,54809,83275,11812,80829,0.78,1042641
2017 Q4,2973412,2294590,678822,246846,431976,-4849,345096,3.46,1042641
2018 Q1,911100,732187,178913,73047,105866,-3404,83080,0.80,1042641
2018 Q2,967364,769154,198210,70204,128006,11128,111589,1.07,1045931
