一零四          ,	3130
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,485293,244416,240877,192064,48813,2271,42735,1.28,324992
2013 Q2,553399,280323,273076,195877,77199,1322,64979,1.96,324992
2013 Q3,589875,298835,291040,207536,83504,2641,71115,2.18,324810
2013 Q4,2197961,1123542,1074419,790204,284215,8236,244318,7.46,329897
2014 Q1,557904,292615,265289,202656,62633,2676,53535,1.58,329897
2014 Q2,624866,314617,310249,212715,97534,4908,85822,2.57,329897
2014 Q3,650674,322346,328328,211867,116461,7882,103046,3.11,331197
2014 Q4,2462778,1247158,1215620,873994,341626,28551,313002,9.41,331197
2015 Q1,607092,308497,298595,221386,77209,3685,68004,2.07,331117
2015 Q2,678990,320837,358153,239273,118880,5592,106425,3.21,331117
2015 Q3,656723,305672,351051,253236,97815,6384,83530,2.49,331237
2015 Q4,1409398,139958,1269440,939421,330019,21192,330818,9.99,331237
2016 Q1,344190,34509,309681,227092,82589,11166,163427,4.95,331237
2016 Q2,376093,32438,343655,231711,111944,11719,101190,3.07,331237
2016 Q3,383356,33748,349608,249781,99827,6033,88691,2.67,332487
2016 Q4,1454753,135815,1318938,979983,338955,37680,398304,12.04,332417
2017 Q1,360681,32980,327701,251780,75921,7168,71134,2.16,332257
2017 Q2,394909,36439,358470,259016,99454,4976,86561,2.61,332257
2017 Q3,400865,37740,363125,256107,107018,5557,94075,2.83,332072
2017 Q4,1539995,150154,1389841,1031682,358159,23626,318663,9.60,332072
2018 Q1,367118,37800,329318,257180,72138,5154,63067,1.90,331927
2018 Q2,414945,41256,373689,279474,94215,8023,82009,2.47,331917
2018 Q3,414280,37614,376666,280703,95963,7306,82859,2.49,331917
