中石化          ,	1314
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,9074551,9204859,-129128,286472,-415600,157094,-257670,-0.11,23199897
2013 Q2,7924316,8196311,-271995,289057,-561052,-25548,-615515,-0.26,23199897
2013 Q3,9385650,9505948,-120816,323052,-443868,144577,-311655,-0.13,23199897
2013 Q4,35338541,35871077,-531830,1265187,-1797017,411037,-1460574,-0.62,23199897
2014 Q1,9122934,9004890,118518,278824,-160306,-33700,-210898,-0.09,23199897
2014 Q2,8028084,8331120,-303036,299235,-602271,107819,-501824,-0.22,23199897
2014 Q3,8732452,8919633,-187181,303262,-490443,244837,-268971,-0.11,23199897
2014 Q4,33249482,34012188,-763163,1411469,-2174632,2527223,294532,0.13,23199897
2015 Q1,7398603,7228836,170152,309907,-139755,332705,182950,0.08,23199897
2015 Q2,7652831,7403907,248931,305835,-56904,413160,348107,0.15,23199897
2015 Q3,6428940,6703758,-274800,331054,-605854,231666,-388971,-0.17,23199897
2015 Q4,26155995,26598992,-442748,1351053,-1793801,1936032,82770,0.04,23199897
2016 Q1,5310386,5766122,-455621,302406,-758027,46481,-721949,-0.31,23199897
2016 Q2,6171458,6468993,-297411,293673,-591084,-91818,-699393,-0.30,23199897
2016 Q3,7603194,7355780,247356,310701,-63345,64136,-11978,-0.01,23199897
2016 Q4,25376683,25466664,-89861,1305217,-1395078,-409018,-1878145,-0.81,23199897
