佰鴻            ,	3031
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,617846,534635,83211,76945,6266,-16856,-23309,-0.06,1966742
2013 Q2,764539,693799,70740,108907,-38167,12361,-26746,-0.07,1966742
2013 Q3,700154,596356,103798,93767,10031,5823,11988,0.14,1966742
2013 Q4,2762165,2351443,410722,426660,-15938,34080,-18590,0.16,1966742
2014 Q1,561627,471212,90415,112742,-22327,21154,-3457,0.06,1966742
2014 Q2,680456,578711,101745,108295,-6550,2366,-7026,0.06,1966742
2014 Q3,695506,585270,110236,110866,-630,32938,23191,0.22,1966742
2014 Q4,2451009,2083523,367486,440317,-72831,123304,15959,0.46,1966742
2015 Q1,502152,412308,89844,98259,-8415,19198,6510,0.11,1966742
2015 Q2,509088,451774,57314,81618,-24304,-7143,-39874,-0.11,1966742
2015 Q3,455775,400996,54779,99000,-44221,103717,45630,0.26,1966742
2015 Q4,2048934,1792079,256855,365832,-108977,62190,-72121,-0.07,1966742
2016 Q1,471592,359892,111700,110568,1132,5602,4904,0.05,1966742
2016 Q2,586849,523696,63153,68050,-4897,81133,67727,0.38,1966742
2016 Q3,594169,466354,127815,78565,49250,-2348,40936,0.24,1966742
2016 Q4,2168224,1745764,422460,332977,89483,101607,152628,0.90,1966742
2017 Q1,457172,357450,99722,74058,25664,-6793,19324,0.15,1866742
2017 Q2,532300,402169,130131,89048,41083,19043,53421,0.31,1866742
2017 Q3,513783,388659,125124,95801,29323,30082,50553,0.32,1866742
2017 Q4,1972727,1502698,470029,344936,125093,77931,184551,1.12,1866742
