華榮            ,	1608
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,2665309,2632381,32928,55548,-22620,256784,237413,0.50,6327735
2013 Q2,2931592,3006140,-74548,45891,-120439,-255918,-357866,-0.71,6327735
2013 Q3,2689254,2679044,10210,54452,-44242,285399,235027,0.27,6327735
2013 Q4,11043925,11062840,-18915,227364,-246279,701517,445012,0.95,6327735
2014 Q1,2494882,2481233,13649,49730,-36081,1716,-29135,-0.01,6327735
2014 Q2,2498813,2480623,18190,51685,-33495,214374,166044,0.13,6327735
2014 Q3,2534910,2492213,42697,49522,-6825,28213,21754,0.04,6327735
2014 Q4,9917436,9857448,59988,198191,-138203,235650,80142,-0.02,6327735
2015 Q1,2206348,2310828,-104480,45690,-150170,26259,-98549,-0.04,6327735
2015 Q2,2270348,2205807,64541,43575,20966,-53738,-37339,-0.02,6327735
2015 Q3,1920066,2018204,-98138,44313,-142451,-147916,-266973,-0.43,6327735
2015 Q4,8673640,8773056,-99416,178673,-278089,-124937,-361887,-0.33,6327735
2016 Q1,1709386,1638856,70530,43944,26586,-35490,-13542,-0.01,6327735
2016 Q2,1751604,1701373,50231,42204,8027,-67976,-70453,-0.06,6327735
2016 Q3,1767549,1776678,-9129,43206,-52335,140752,56515,0.22,6327735
2016 Q4,7083664,6913055,170609,177414,-6805,69325,-11300,0.23,6327735
2017 Q1,1937892,1787474,150418,45591,104827,47542,133363,0.26,6327735
2017 Q2,2366615,2179322,187293,47672,139621,-752,115002,0.19,6327735
2017 Q3,1944975,1844803,100172,47429,52743,172789,215843,0.28,6327735
2017 Q4,8299244,7750818,548426,187419,361007,320066,616005,1.04,6327735
2018 Q1,2252417,2081633,170784,45804,124980,-48911,59834,0.09,6327735
2018 Q2,2144237,2038247,105990,40077,65913,-212922,-160268,-0.38,6327735
