一詮            ,	2486
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1499435,1375060,124375,146151,18928,28918,42197,0.23,2056963
2013 Q2,1886153,1654400,231753,152346,77415,-22873,30770,0.18,2056963
2013 Q3,1741547,1478455,263092,168664,92561,-10928,59612,0.32,2056963
2013 Q4,6680359,5842261,838098,642205,195893,54523,193231,1.06,2035408
2014 Q1,1566474,1417040,149434,138751,10683,46572,49078,0.25,2045823
2014 Q2,2006576,1731205,275371,149628,125743,-42157,60738,0.30,2047473
2014 Q3,1962283,1711614,250669,151559,99110,-6056,64324,0.32,2048583
2014 Q4,7081245,6291932,789313,578034,211279,47555,201997,1.02,2048963
2015 Q1,1605789,1464659,141130,160903,-19773,10916,-12291,-0.04,2052453
2015 Q2,1736572,1626297,110275,167239,-56964,-33140,-76708,-0.37,2052546
2015 Q3,1587743,1501809,85934,156522,-70588,67491,-6419,-0.02,2052546
2015 Q4,6341006,5936927,404079,644850,-240771,-95861,-292813,-1.38,2052546
2016 Q1,1200140,1086849,113291,142920,-29629,-20148,-34767,-0.16,2052546
2016 Q2,1265873,1142348,123525,140202,-16677,-15315,-26533,-0.11,2052546
2016 Q3,1286994,1143536,143458,125148,18310,-38198,-13162,-0.06,2052546
2016 Q4,4857627,4385087,472540,532958,-60418,-85663,-110772,-0.52,2052546
2017 Q1,1013750,909731,104019,123828,-19809,-65876,-81940,-0.43,2052546
2017 Q2,1077959,968867,109092,117563,-8471,15717,9770,0.05,2052546
