生達            ,	1720
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,783616,436600,347016,224200,122816,21986,119333,0.70,1684269
2013 Q2,757523,432624,324899,262158,62741,46280,93110,0.54,1730830
2013 Q3,730283,432602,297681,243507,54174,21688,59618,0.32,1786961
2013 Q4,3053983,1756385,1297598,1032407,265191,103728,305143,1.73,1786961
2014 Q1,798179,447562,350617,249693,100924,11802,92860,0.54,1786961
2014 Q2,813631,452295,361336,243633,117703,9556,111874,0.60,1786961
2014 Q3,808815,460348,348467,260776,87691,34344,101317,0.55,1786961
2014 Q4,3295656,1847958,1447698,1070374,377324,81270,383730,2.09,1786961
2015 Q1,806574,419641,386933,271193,115740,17162,107150,0.58,1786961
2015 Q2,784594,431880,352714,251102,101612,23455,81168,0.42,1786961
2015 Q3,813827,449262,364565,272138,92427,31510,99855,0.53,1786961
2015 Q4,3321366,1826285,1495081,1111596,383485,80217,367899,1.95,1786961
