敦泰            ,	3545
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1965460,1678971,286489,202528,83961,14544,81363,0.59,1390476
2013 Q2,2924925,2369963,554962,299437,255525,9042,226664,1.63,1391599
2013 Q3,2315298,1909385,405913,264435,141478,-16716,104626,0.75,1392265
2013 Q4,9362444,7884267,1478177,1046515,431662,10172,363725,2.62,1402085
2014 Q1,2611572,2207043,404529,254361,150168,19247,147032,1.06,1401355
2014 Q2,3095442,2671859,423583,259970,163613,-22606,121905,0.88,1400945
2014 Q3,2212484,1930021,282463,366605,-84142,5487,-71382,-0.51,1400495
2014 Q4,9892675,8593317,1299358,1159820,139538,39679,144451,1.04,1400495
2015 Q1,2429145,2053104,376041,521855,-145814,95432,-55555,-0.13,4173658
2015 Q2,3202491,2650842,551649,523009,28640,27351,63026,0.15,4175831
2015 Q3,2899675,2396141,503534,552692,-49158,235013,199655,0.49,2928707
2015 Q4,11479739,9512645,1967094,2120141,-153047,394744,235822,0.62,2933299
2016 Q1,2308567,1876678,431889,522074,-90185,-11992,-96545,-0.33,2942136
2016 Q2,2959989,2379903,580086,499989,80097,-1879,65993,0.23,2942938
