聯陽            ,	3014
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,813803,490268,323535,289967,33568,12610,32359,0.16,2059645
2013 Q2,893334,525523,367811,313906,53905,6061,42186,0.21,2059045
2013 Q3,948681,561206,387475,298859,88616,18122,90543,0.53,1538034
2013 Q4,3561112,2137568,1423544,1190535,233009,44610,221023,1.22,1538034
2014 Q1,840711,451392,389319,270280,119039,911,97898,0.65,1537517
2014 Q2,928084,502729,425355,263938,161417,-10344,111336,0.73,1574990
2014 Q3,941480,515251,426229,269979,156250,776,125958,0.82,1582388
2014 Q4,3440965,1870727,1570238,1068843,501395,-27513,368029,2.40,1580149
2015 Q1,792555,411420,381135,266995,114140,2996,96618,0.62,1580368
2015 Q2,693784,356968,336816,263805,73011,-22982,36364,0.23,1579253
2015 Q3,810691,418727,391964,262348,129616,8282,114115,0.74,1578903
2015 Q4,3084419,1580949,1503470,1079814,423656,-6518,338317,2.20,1578743
2016 Q1,732787,354415,378372,281594,96778,637,74783,0.49,1578743
2016 Q2,763814,382921,380893,274869,106024,1880,86748,0.57,1578743
2016 Q3,874367,445321,429046,276060,152986,-5764,133130,0.87,1578743
2016 Q4,3127191,1562833,1564358,1125554,438804,-993,363691,2.38,1578743
2017 Q1,738742,366424,372318,250784,121534,-11945,88208,0.56,1578743
2017 Q2,744821,359700,385121,268285,116836,-1476,93581,0.59,1613743
2017 Q3,874297,435314,438983,299842,139141,-1204,126808,0.81,1613743
2017 Q4,3173130,1561369,1611761,1120014,491747,-29030,387161,2.47,1613743
2018 Q1,799096,381635,417461,292479,124982,-4697,107200,0.68,1613213
2018 Q2,821457,380393,441064,315741,125323,21543,116237,0.74,1612753
