晶華            ,	2707
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1448158,844177,603981,232521,371460,-359,315791,3.33,966306
2013 Q2,1369730,838071,531659,246729,284930,7677,236340,2.52,1062937
2013 Q3,1334861,851532,483329,237644,245685,22000,216047,2.04,1062937
2013 Q4,5735580,3507390,2228190,994499,1233691,122599,1121433,10.66,1062937
2014 Q1,1496614,901552,595062,244980,350082,9628,296152,2.79,1062937
2014 Q2,1529162,1002445,526717,230542,296175,-7489,228082,2.10,1169231
2014 Q3,1553823,997812,556011,268537,287474,-6937,226952,1.91,1169231
2014 Q4,6332393,3944457,2387936,1064844,1323092,49629,1137894,9.60,1169231
2015 Q1,1734080,1076634,657446,266273,391173,-27572,301200,2.56,1169231
2015 Q2,1638984,1038632,600352,242696,357656,-5704,292929,2.46,1267458
2015 Q3,1546089,991701,554388,265015,289373,-24316,222216,1.68,1267458
2015 Q4,6675694,4240119,2435575,1046104,1389471,-31691,1183670,8.96,1267458
2016 Q1,1724561,1146884,577677,260939,316738,-6798,252509,2.02,1267458
2016 Q2,1630479,1092619,537860,254557,283303,-37126,200971,1.55,1267458
2016 Q3,1656340,1093578,562762,264234,298528,-54284,203061,1.55,1267458
2016 Q4,6856166,4524391,2331775,1055401,1276374,-90458,968699,7.53,1267458
2017 Q1,1720863,1152824,568039,261605,306434,-16266,234954,1.84,1267458
