車王電          ,	1533
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,493070,327743,165327,145498,19829,28528,35597,0.38,964152
2013 Q2,582778,376198,206580,161286,45294,14983,40293,0.42,964152
2013 Q3,622739,384983,237756,154001,83755,10911,65298,0.69,964152
2013 Q4,2333259,1493649,839610,624941,214669,80415,200281,2.11,964152
2014 Q1,652157,409061,243096,160126,82970,33966,86053,0.91,964152
2014 Q2,661390,424623,236767,170048,66719,-13487,44793,0.47,964152
2014 Q3,691349,444316,247033,156827,90206,-31404,38597,0.41,964152
2014 Q4,2657647,1698416,959231,651960,307271,5959,227974,2.41,964152
2015 Q1,574117,363252,210865,159032,51833,-26356,20716,0.22,947572
2015 Q2,635507,421066,214441,165336,49105,6207,26478,0.28,947572
2015 Q3,644367,420817,223550,167093,56457,44228,75117,0.79,947572
2015 Q4,2459036,1565040,893996,669883,224113,21113,162715,1.72,947572
2016 Q1,581759,376728,205031,157052,47979,-12074,27306,0.29,947572
2016 Q2,587977,362074,225903,165995,59908,-28822,10882,0.11,985475
2016 Q3,594069,375748,218321,158921,59400,-6275,20835,0.21,985475
2016 Q4,2325444,1455133,870311,643779,226532,-60855,83905,0.85,985475
2017 Q1,528222,327401,200821,147627,53194,-60996,-23382,-0.24,985475
2017 Q2,615440,375687,239753,157768,81985,-10393,55511,0.56,985475
2017 Q3,653251,410396,242855,156999,85856,-10478,55158,0.56,985475
2017 Q4,2488225,1546689,941536,636124,305412,-118271,113143,1.15,985475
2018 Q1,713052,466478,246574,164690,81884,33193,81549,0.90,985475
2018 Q2,631835,438961,192874,199098,-6224,55435,26112,0.50,985475
