全漢            ,	3015
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,3618914,3102461,515982,422382,93600,37141,90095,0.39,2307608
2013 Q2,4010798,3352222,658911,461518,197393,56665,196546,0.85,2309398
2013 Q3,3991023,3427922,563986,483817,80169,77441,111388,0.49,2317228
2013 Q4,15371621,13138848,2233545,1833593,399952,252765,497412,2.14,2344658
2014 Q1,3488548,3025788,462536,446878,15658,115118,90212,0.44,2344658
2014 Q2,4095460,3569217,526270,466707,59563,27065,57105,0.29,2344658
2014 Q3,4444393,3867442,576867,477431,99436,105590,171069,0.70,2344658
2014 Q4,15774260,13705924,2068286,1873466,194820,351001,410009,1.71,2344658
2015 Q1,3407221,3061763,345609,427524,-81915,116738,16596,0.10,2344658
2015 Q2,3377114,3047489,329043,428924,-99881,45963,-58612,-0.23,2344658
2015 Q3,3469962,3077097,393195,411040,-17845,185413,150070,0.70,1922620
2015 Q4,13868181,12361717,1506288,1695192,-188904,664116,377860,1.73,1922620
2016 Q1,3696852,3264796,431994,418647,13347,62616,52208,0.25,1922620
2016 Q2,3992607,3496436,496207,421299,74908,3275,56417,0.30,1922620
2016 Q3,3914275,3453009,460815,416674,44141,81577,100100,0.51,1922620
2016 Q4,15327925,13527758,1800228,1696950,103278,297820,326216,1.61,1922620
2017 Q1,3702053,3285527,416902,388535,28367,7004,22751,0.11,1922620
2017 Q2,3568344,3208464,359586,420906,-61320,56770,-8841,-0.04,1922620
