卜蜂            ,	1215
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,4380233,3999863,380370,287088,97982,-8828,68825,0.31,2320268
2013 Q2,4203846,3927994,275852,281465,-2413,29572,8308,0.06,2320268
2013 Q3,4820713,4327202,493511,306057,188783,8171,164408,0.70,2320268
2013 Q4,18122414,16437261,1685153,1158759,539837,24733,451728,1.95,2320268
2014 Q1,4158339,3660679,497660,269280,239762,8717,206612,0.87,2320268
2014 Q2,4309282,3797195,512087,282186,224898,17387,185966,0.78,2436282
2014 Q3,4541137,4048009,493128,295759,212203,10522,177734,0.69,2436282
2014 Q4,17527760,15440281,2087479,1122228,973488,21893,808247,3.21,2436282
2015 Q1,4008464,3505592,502872,273897,216629,4387,178703,0.72,2436282
2015 Q2,3929486,3538463,391023,269123,136452,26245,108402,0.42,2679910
2015 Q3,4436577,3870568,566009,302125,261965,-9767,203281,0.72,2679910
2015 Q4,16553896,14525501,2028395,1143186,884184,28311,721086,2.57,2679910
2016 Q1,4255524,3645938,609586,296348,317308,1290,260953,0.95,2679910
2016 Q2,4338177,3684059,654118,308174,346093,27703,297624,1.08,2679910
2016 Q3,4734146,4037895,696251,344845,348239,30622,308611,1.13,2679910
2016 Q4,18172909,15352493,2820416,1304089,1531636,49285,1289405,4.71,2679910
2017 Q1,4782335,3922990,859345,359220,498355,9398,420923,1.53,2679910
2017 Q2,4796196,4011361,784835,380444,402244,33676,326138,1.17,2679910
2017 Q3,5180997,4390378,790619,428171,369604,37973,330719,1.19,2679910
2017 Q4,19865000,16537014,3327986,1581741,1746963,88325,1477381,5.35,2679910
