國賓            ,	2704
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,824920,444172,380748,250093,130655,-14306,95533,0.26,3669234
2013 Q2,742904,408953,333951,246086,87865,-10027,50508,0.13,3669234
2013 Q3,772937,442417,330520,272954,57566,93347,141515,0.38,3669234
2013 Q4,3214810,1780547,1434263,1062717,371546,66977,364322,0.97,3669234
2014 Q1,894351,518300,376051,226296,149755,-6683,120273,0.32,3669234
2014 Q2,835686,499246,336440,231086,105354,-4514,63678,0.17,3669234
2014 Q3,850494,530134,320360,250271,70089,102967,161352,0.44,3669234
2014 Q4,3479525,2080031,1399494,986925,412569,86435,410339,1.12,3669234
2015 Q1,930937,553678,377259,227998,149261,-4006,119168,0.33,3669234
2015 Q2,868228,527047,341181,238416,102765,-2281,69777,0.19,3669234
2015 Q3,865947,566662,299285,254278,45007,116069,151364,0.43,3669234
2015 Q4,3635117,2223719,1411398,1032822,378576,111703,408598,1.14,3669234
2016 Q1,965640,581693,383947,239773,144174,-1465,115341,0.33,3669234
2016 Q2,847079,532854,314225,248300,65925,1143,45343,0.14,3669234
