台達化          ,	1309
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,4389762,4254033,135729,153608,-17879,61091,52361,0.16,3276518
2013 Q2,5753362,5623172,130190,162455,-32265,85048,52624,0.16,3276518
2013 Q3,5961926,5801822,160104,170960,-10856,-451,-8115,-0.02,3276518
2013 Q4,21438961,20930084,508877,680225,-171348,186222,17383,0.05,3276518
2014 Q1,4363504,4369599,-6095,167207,-173302,-47044,-212860,-0.65,3276518
2014 Q2,5721611,5596495,125116,180346,-55230,-23657,-79838,-0.24,3276518
2014 Q3,5827497,5779254,48243,186299,-138056,17763,-111898,-0.34,3276518
2014 Q4,20933816,20855152,78664,726611,-647947,9737,-631186,-1.93,3276518
2015 Q1,4075100,3798998,276102,191169,84933,-11219,82198,0.25,3276518
2015 Q2,5026391,4617025,409366,182641,226725,3612,190194,0.58,3276518
2015 Q3,4090059,4102277,-12218,158748,-170966,-20863,-181325,-0.55,3276518
2015 Q4,17028115,16155834,872281,726978,145303,-50838,67525,0.21,3276518
2016 Q1,3689655,3432124,257531,167024,90507,-20970,49775,0.15,3276518
2016 Q2,4162716,3956335,206381,172551,33830,-1274,13532,0.04,3276518
2016 Q3,3862114,3727313,134801,168173,-33372,-9090,-45318,-0.14,3276518
2016 Q4,16419055,15473799,945256,713825,231431,-34112,120877,0.37,3276518
2017 Q1,4518603,4184233,334370,153238,181132,-64767,91131,0.28,3276518
2017 Q2,4618697,4520159,98538,201479,-102941,34702,-64809,-0.20,3276518
