聯成            ,	1313
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,11397746,11019583,378163,375468,2695,181326,169177,0.15,11308794
2013 Q2,13826709,13712730,113979,386023,-272044,224271,-15746,-0.01,11546446
2013 Q3,12871720,12362621,509099,433846,75253,264712,300451,0.26,11555248
2013 Q4,51599106,50148966,1450140,1611161,-161021,814662,593028,0.52,11568629
2014 Q1,13147837,12837671,310166,382944,-72778,-150433,-161670,-0.14,11581960
2014 Q2,14132763,13583521,549242,431676,117566,-57392,49032,0.04,11607224
2014 Q3,12831273,12437225,394048,390118,3930,146864,165505,0.14,11642111
2014 Q4,53282098,51946280,1335818,1726645,-390827,-5777,-243902,-0.21,11598514
2015 Q1,10934995,10408976,526019,422964,103055,4982,87486,0.08,11652110
2015 Q2,11788473,11107702,680771,463625,217146,446414,474365,0.41,11712366
2015 Q3,10743426,10571281,172145,387923,-215778,-244498,-245639,-0.21,11712366
2015 Q4,43647964,42211584,1436380,1735538,-299158,-25023,-172472,-0.15,11712366
2016 Q1,9067638,8552423,515215,412670,102545,-69302,32178,0.03,11712366
2016 Q2,10219975,9680303,539672,400523,139149,254143,304042,0.27,11712366
2016 Q3,9898323,9385734,512589,412272,100317,166023,258856,0.23,11712366
2016 Q4,42392012,39399026,2992986,1729566,1263420,111153,1088813,0.96,11712366
