成霖            ,	9934
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,4577255,3379366,1197889,1166356,31533,-11780,1777,0.04,3013074
2013 Q2,4689381,3414772,1274609,1183075,91534,-34686,50846,0.11,3013074
2013 Q3,4656482,3375230,1281252,1221101,60151,1041,44824,0.11,3205457
2013 Q4,18814071,13808323,5005748,4891372,114376,1940320,1942959,6.37,3239784
2014 Q1,4891651,3608375,1283276,1208300,74976,-38437,24333,0.08,3260072
2014 Q2,5195527,3794972,1400555,1234996,165559,-15264,35635,0.11,3543042
2014 Q3,4889242,3584016,1305226,1216179,89047,1133,81310,0.23,3543042
2014 Q4,19987526,14691041,5296485,4900585,395900,-93300,157137,0.44,3543042
2015 Q1,4612894,3299622,1313272,1236823,76449,76979,85784,0.24,3543042
2015 Q2,4959926,3597420,1362506,1189279,173227,93835,205207,0.57,3543042
2015 Q3,5079989,3710877,1369112,1259032,110080,104585,129209,0.36,3543042
2015 Q4,19949545,14435844,5513701,4971442,542259,204996,506788,1.42,3543042
2016 Q1,4846297,3448145,1398152,1273411,124741,-6140,62569,0.18,3543042
2016 Q2,5337871,3831665,1506206,1286958,219248,40056,203453,0.57,3543042
2016 Q3,4560470,3204524,1355946,1153426,202520,-1000028,-874782,-2.41,3543042
2016 Q4,19304125,13646603,5657522,5075584,581938,-860537,-482557,-1.31,3553042
