康友-KY         ,	6452
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,n/a
2013 Q3,n/a
2013 Q4,3358500,2078844,1279656,458712,820944,-5155,608069,11.06,550000
2014 Q1,n/a
2014 Q2,n/a
2014 Q3,n/a
2014 Q4,3943551,2332545,1611006,571753,1039253,4190,765645,13.92,550000
2015 Q1,989441,587344,402097,130948,271149,5817,204511,3.66,650000
2015 Q2,1068914,633191,435723,150631,285092,14809,224972,3.50,650000
2015 Q3,1123723,663172,460551,154680,305871,35671,257309,4.03,650000
2015 Q4,4410116,2628689,1781427,626722,1154705,58925,1030283,16.54,650000
2016 Q1,1001287,608581,392706,139804,252902,11547,222497,3.42,650000
2016 Q2,1111801,674012,437789,174666,263123,-1563,217051,3.34,650000
2016 Q3,1080203,644305,435898,162764,273134,-12341,215901,3.34,650000
2016 Q4,4334466,2593346,1741120,634587,1106533,-18831,905225,13.90,650000
2017 Q1,898656,527746,370910,124137,246773,880,207157,3.23,650000
2017 Q2,1036484,618398,418086,151631,266455,17580,239053,3.73,750000
2017 Q3,1104229,671401,432828,161986,270842,22797,249436,3.91,750000
