六福            ,	2705
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,667080,443355,223725,250376,-26651,-15701,-42352,-0.13,3302410
2013 Q2,555556,335579,219977,286923,-66946,-4636,-71574,-0.22,3302410
2013 Q3,623393,425268,198125,257418,-59293,110,-59179,-0.18,3302410
2013 Q4,2480924,1575108,905816,1056902,-151086,12281,-138945,-0.42,3302410
2014 Q1,614475,351591,262884,282902,-20018,-15476,-35096,-0.11,3302410
2014 Q2,676788,521032,155756,198149,-42393,-24560,-67435,-0.20,3302410
2014 Q3,810830,494434,316396,261854,54542,-12403,42231,0.13,3302410
2014 Q4,2861549,1913916,947633,934015,13618,50284,64016,0.19,3302410
2015 Q1,740523,491373,249150,207057,42093,-49888,222496,0.67,3302410
2015 Q2,657997,409830,248167,247400,767,-10493,-9620,-0.03,3302410
2015 Q3,753392,461804,291588,259664,31924,-8582,23451,0.07,3302410
2015 Q4,2932130,1826590,1105540,1141259,-35719,-77101,115777,0.35,3302410
2016 Q1,768870,565509,203361,259275,-55914,-13090,-68874,-0.21,3302410
2016 Q2,734936,591072,143864,257890,-114026,-14826,-128794,-0.39,3391575
2016 Q3,848275,647465,200810,281237,-80427,-17623,-98238,-0.29,3391575
2016 Q4,3232698,2411934,820764,1129062,-308298,-49316,-357719,-1.05,3391575
2017 Q1,789572,581071,208501,280005,-71504,-19549,-91053,-0.27,3391575
2017 Q2,760454,583858,176596,279462,-102866,-9939,-112805,-0.33,3391575
