長虹            ,	5534
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,6995283,2071118,4924165,30765,4893400,9695,4894455,19.72,2487999
2013 Q2,90564,57237,33077,35752,-2675,3112,-239434,-0.96,2487999
2013 Q3,504448,241334,262734,48790,213944,-26678,187351,0.75,2488142
2013 Q4,8233267,2666789,5565557,207550,5358007,-37163,5062992,20.36,2488142
2014 Q1,52048,41709,9722,29613,-19891,-8613,-49422,-0.20,2488142
2014 Q2,1033815,454897,578486,322769,255717,-1928,14346,0.06,2612549
2014 Q3,1195589,610117,585078,84689,500389,-11665,449320,1.72,2612549
2014 Q4,5208686,2613886,2592462,568933,2023529,-43668,1885541,7.22,2612549
2015 Q1,336867,194890,141676,100895,40781,-10114,1160,0.00,2612549
2015 Q2,478026,363239,113787,60562,53225,-14780,-4671,-0.02,2743176
2015 Q3,1008832,569427,438894,55599,383295,-20731,349935,1.28,2743176
2015 Q4,3116204,1974809,1139338,303349,835989,-65388,670424,2.44,2743176
2016 Q1,2899139,2182005,716954,42392,674562,-1734,630344,2.30,2783878
2016 Q2,853583,541731,311691,34150,277541,-7311,248801,0.86,2903260
2016 Q3,860800,592299,268751,57595,211156,1187903,1386955,4.73,2903260
2016 Q4,5298462,3802605,1497504,231274,1266230,1610063,2779954,9.69,2903260
2017 Q1,1045089,479106,566485,58713,507772,184935,646230,2.23,2903260
2017 Q2,1546849,975185,572369,95564,476805,202924,584744,2.01,2903260
2017 Q3,1391631,847138,544731,63858,480873,103497,568078,1.96,2903260
2017 Q3,1391631,847138,544731,63858,480873,103497,568078,1.96,2903260
2017 Q4,6972979,4023658,2951118,282597,2668521,600571,3042111,10.48,2903260
