吉茂         ,	1587
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2015 Q1,n/a
2015 Q2,729923,544833,185090,135738,49352,91,40442,0.74,543365
2015 Q3,n/a
2015 Q4,1436276,1077766,358510,275223,83287,-6154,63023,1.17,543365
2016 Q1,n/a
2016 Q2,757453,566634,190819,144156,46663,3536,46776,0.87,543365
2016 Q3,n/a
2016 Q4,1475362,1119289,356073,282827,73246,-1771,62970,1.17,543365
2017 Q1,n/a
2017 Q2,688963,537951,151012,133902,17110,-8531,8937,0.15,600419
2017 Q3,347050,271210,75840,63516,12324,851,10867,0.18,600419
2017 Q4,1353380,1065108,288272,256277,31995,-7478,15845,0.27,600419
2018 Q1,295854,250047,45807,61871,-16064,2240,-10616,-0.18,601489
2018 Q2,365692,292023,73669,67691,5978,-1632,2897,0.04,677359
2018 Q3,374878,280983,93895,75109,18786,-5428,6612,0.10,677359
