晶睿            ,	3454
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1004455,545492,458963,237768,221195,17952,194133,2.85,691161
2013 Q2,1071350,580374,490976,241248,249728,12654,217255,3.06,715002
2013 Q3,1063467,563749,499718,276213,223505,-272,179352,2.59,715002
2013 Q4,4112916,2260537,1852379,1023430,828949,40809,714735,10.28,715002
2014 Q1,862587,459954,402633,280845,121788,16690,121159,1.75,715002
2014 Q2,1063280,642619,420661,363551,57110,-9196,42335,0.60,739677
2014 Q3,980136,551979,428157,286948,141209,15825,135035,1.93,739677
2014 Q4,3682127,2108286,1573841,1203893,369948,42884,343009,5.01,739677
2015 Q1,901270,502106,399164,301208,97956,-11375,72302,1.06,739677
2015 Q2,1140936,653056,487880,312191,175689,582,155443,2.08,765565
2015 Q3,1064145,597698,466447,349090,117357,49719,147346,2.05,765565
2015 Q4,4138752,2374963,1763789,1303046,460743,45950,442905,6.20,772565
2016 Q1,1067527,619812,447715,338821,108894,-15035,79269,1.16,772565
2016 Q2,1348888,795978,552910,369653,183257,5805,157756,2.07,799360
2016 Q3,1177916,652839,525077,374357,150720,-25488,104817,1.37,799310
2016 Q4,4800228,2768997,2031231,1454030,577201,3534,514574,6.57,799304
2017 Q1,1260557,820682,439875,359246,80629,-50989,27113,0.55,799304
2017 Q2,1575782,1046699,529083,390232,138851,11514,123831,1.58,819181
2017 Q3,1413236,918076,495160,382257,112903,-2784,97643,1.46,818051
2017 Q4,5876591,3826627,2049964,1540436,509528,-55250,348701,5.27,825051
2018 Q1,1103610,664527,439083,384020,55063,-15460,30980,0.64,825051
2018 Q2,1379565,878823,500742,401446,99296,40058,110485,1.54,845502
