官田鋼          ,	2017
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1655638,1502690,152948,88360,64588,-6656,57516,0.13,3880955
2013 Q2,1383400,1389480,-6080,98947,-105027,-5133,-124097,-0.42,3880955
2013 Q3,1498887,1310780,188107,96740,91367,1406,73635,0.01,3880955
2013 Q4,5885806,5518687,367119,368272,-1153,15845,-18034,-0.32,3880955
2014 Q1,1468645,1417153,51492,85423,-33931,-8512,-45032,-0.14,3880955
2014 Q2,1482634,1354581,128053,98159,29679,-3953,12395,-0.06,3880955
2014 Q3,1593465,1429997,163468,99984,63484,-6345,37157,-0.09,3848775
2014 Q4,5900408,5533169,367239,373699,-6857,-10865,-41341,-0.44,3848775
2015 Q1,1378182,1327847,50335,92797,-42462,-11783,-57394,-0.18,3848775
2015 Q2,1328950,1164262,164688,105265,59423,7852,52388,0.05,3848775
2015 Q3,1135014,988702,146312,111223,33727,-15564,89,-0.17,3848775
2015 Q4,4797729,4436893,360836,411209,-51770,20521,-69827,-0.59,3271459
2016 Q1,1030974,941851,89123,92551,-3463,-8936,-16138,-0.09,3271459
2016 Q2,1247644,964565,283079,103218,179817,4515,171543,0.43,3271459
2016 Q3,1074523,864682,209841,109996,99885,-5556,79987,0.10,3271459
2016 Q4,4404617,3672184,732433,405214,326875,-14214,283970,0.57,3271459
2017 Q1,1168009,951536,216473,98814,117602,38399,149498,0.47,3271459
2017 Q2,847852,700535,147317,102972,44309,10197,45734,0.08,3271459
2017 Q3,1275546,1058378,217168,102737,114427,-1356,100644,0.18,3271459
2017 Q4,4393004,3644222,748782,411106,337561,42902,371984,1.00,3271459
2018 Q1,1122501,986978,135523,96795,38720,758,39119,0.19,3271459
2018 Q2,1238922,1108389,130533,113952,16561,-4694,11843,0.10,3418675
2018 Q3,1393824,1223680,170144,112922,57206,-8707,45177,0.10,3418675
