台勝科          ,	3532
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,2268002,2198332,69670,66860,2810,11442,8656,0.01,7756966
2013 Q2,2715630,2461455,254175,71717,182458,-65,114191,0.15,7756966
2013 Q3,2583320,2274165,309155,74696,234459,-25131,92701,0.12,7756966
2013 Q4,9862583,9008810,853773,282788,570985,-17863,314077,0.40,7756966
2014 Q1,2738251,2465297,272954,75112,197842,13369,169096,0.22,7756966
2014 Q2,2858039,2505698,352341,81186,271155,-30030,200681,0.26,7756966
2014 Q3,2786738,2311863,474875,85832,389043,38219,355913,0.46,7756966
2014 Q4,11147014,9596533,1550481,323592,1226889,58441,1086802,1.40,7756966
2015 Q1,2912896,2329752,583144,103131,480013,-5329,393808,0.51,7756966
2015 Q2,2720751,2198971,521780,82837,438943,-14037,332003,0.43,7756966
2015 Q3,2491295,1952564,538731,101664,437067,62575,414080,0.53,7756966
2015 Q4,10487897,8612895,1875002,385562,1489440,45652,1278051,1.65,7756966
2016 Q1,2535917,2256361,279556,98070,181486,-17011,135493,0.17,7756966
2016 Q2,2669105,2326796,342309,99561,242748,82795,242715,0.31,7756966
2016 Q3,2780716,2442812,337904,103940,233964,-67234,132301,0.17,7756966
2016 Q4,10794340,9429790,1364550,403428,961122,-55795,730390,0.94,7756966
2017 Q1,2984109,2403676,580433,131754,448679,-107512,294761,0.38,7756966
2017 Q2,3134829,2378944,755885,139744,616141,24050,537305,0.69,7756966
