英業達          ,	2356
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,100762046,95817418,4944628,3559708,1384920,928939,1604685,0.50,35874751
2013 Q2,103230011,98085114,5144897,3610187,1534710,719898,1582645,0.45,35874751
2013 Q3,122469284,116258904,6210380,3985350,2225030,-49081,1634196,0.53,35874751
2013 Q4,461091703,438283233,22808470,15296604,7511866,1412460,6209438,1.97,35874751
2014 Q1,116685109,110883442,5801667,3853445,1948222,756763,1946683,0.53,35874751
2014 Q2,104903602,99345028,5558574,3878536,1680038,443505,1506901,0.41,35874751
2014 Q3,101339792,96000116,5339676,3992460,1347216,934451,1680646,0.51,35874751
2014 Q4,435599968,412251630,23348338,16239259,7109079,2571619,6665561,1.98,35874751
2015 Q1,89303408,84037258,5266150,3659798,1606352,163753,1284306,0.41,35874751
2015 Q2,90692400,85633873,5058527,3940242,1118285,268257,930691,0.32,35874751
2015 Q3,105422624,99819314,5603310,4246861,1356449,1458073,1890617,0.54,35874751
2015 Q4,395470221,373764813,21705408,16298140,5407268,1776602,4975735,1.55,35874751
2016 Q1,95363591,89718514,5645077,3779935,1865142,19194,1365468,0.34,35874751
2016 Q2,108331042,102329555,6001487,3916142,2085345,-256385,1303619,0.40,35874751
2016 Q3,111653720,105762509,5891211,4010062,1881149,-766026,676687,0.34,35874751
2016 Q4,428466015,404508245,23957770,15773307,8184463,-1094554,4971373,1.57,35874751
2017 Q1,99754988,94203209,5551779,3930127,1621652,-992980,357473,0.19,35874751
2017 Q2,111119931,105110904,6009027,3901925,2107102,456656,1725368,0.54,35874751
2017 Q3,123960048,117173946,6786102,4216243,2569859,692138,2208456,0.65,35874751
2017 Q4,467512347,442473204,25039143,16309574,8729569,-1543121,4337038,1.88,35874751
2018 Q1,104809377,99489851,5319526,3894351,1425175,296909,999770,0.35,35874751
2018 Q2,126900032,120543788,6356244,4136590,2219654,681268,1999863,0.62,35874751
2018 Q3,141072590,134375794,6696796,4106956,2589840,-503351,1260878,0.44,35874751
