元晶            ,	6443
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,n/a
2013 Q3,n/a
2013 Q4,n/a
2014 Q1,n/a
2014 Q2,n/a
2014 Q3,n/a
2014 Q4,6269025,5679219,589806,361380,228426,-74007,173241,0.56,3153150
2015 Q1,1696327,1556131,140196,90714,49482,-19065,36431,0.11,3153150
2015 Q2,1517042,1475354,41688,97519,-55831,-18887,-66521,-0.22,3153150
2015 Q3,1993195,1819726,173469,109675,63074,-7945,64771,0.20,3518550
2015 Q4,7135177,6509467,625710,423903,201087,-56574,176233,0.53,3518550
2016 Q1,2186465,1823140,363076,106445,256631,-26173,194994,0.55,3518550
2016 Q2,2029363,1857904,171284,105858,65426,-19012,39547,0.11,4268550
2016 Q3,1740085,1877979,-137620,73544,-211164,-32945,-202614,-0.48,4268550
2016 Q4,7754501,7283481,471020,346087,124750,-107226,17748,0.03,4268550
2017 Q1,1698283,1848869,-150283,87984,-238267,-17064,-265273,-0.62,4268550
2017 Q2,1558160,1590410,-32606,105831,-138437,-30211,-173341,-0.41,4268550
2017 Q3,1687862,1633690,54182,97550,-43368,-31611,-75310,-0.19,4268550
2017 Q4,6635957,6818314,-182400,424116,-823497,-108202,-940541,-2.20,4768550
2018 Q1,1363760,1526850,-163090,89369,-252459,-23325,-248537,-0.52,4768550
2018 Q2,1004247,1130058,-125811,94475,-220327,-61128,-261240,-0.56,4768550
2018 Q3,591097,934872,-343775,96619,-440593,188021,-271342,-0.62,4768550
