神達            ,	3706
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,n/a
2013 Q3,1704326,1416991,287335,311466,-24131,96436,75742,0.10,7555675
2013 Q4,11896934,10139940,1756994,1886825,-129831,774675,570796,0.78,7609488
2014 Q1,8498811,7309613,1189198,1478925,-289727,293340,-37927,-0.05,7648617
2014 Q2,11745022,10166276,1578746,1505171,73575,336516,311693,0.42,7659368
2014 Q3,9989217,8639635,1349582,1532329,-182747,466403,218402,0.29,7696596
2014 Q4,42060342,36356436,5703906,6064835,-360929,1411752,760920,1.03,7694106
2015 Q1,13413852,11917009,1496843,1323187,173656,394906,432008,0.58,7665461
2015 Q2,16625857,15039466,1586391,1290082,296309,342424,520689,0.69,7771993
2015 Q3,10177575,8758687,1418888,1318117,100771,519623,491221,0.64,7770209
2015 Q4,50054765,44470901,5583864,5287394,296470,1717633,1754092,2.32,7778113
2016 Q1,9141065,8001698,1139367,1205558,-66191,277749,163328,0.22,7794252
2016 Q2,11613613,10129236,1484377,1241870,242507,399766,617962,0.81,8114333
2016 Q3,12650022,11158876,1491146,1196327,294819,572352,798918,1.01,8131696
2016 Q4,48341745,42788205,5553540,4870196,683344,2377593,2718568,3.44,8156048
2017 Q1,10776858,9376510,1400348,1170094,230254,381118,542485,0.68,8179028
2017 Q2,13819226,12307265,1511961,1229322,282639,512019,629299,0.79,8182562
2017 Q3,13155666,11755378,1400288,1270484,129804,660082,737290,0.92,8185682
2017 Q4,48760514,43095337,5665177,4925296,739881,2162407,2581014,3.24,8190022
2018 Q1,8250769,7091738,1159031,1158482,549,1220526,1196444,1.50,8195635
2018 Q2,7662488,6447410,1215078,1096161,118917,576014,634634,0.79,9412764
