永豐餘          ,	1907
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,13653077,11569263,2083814,1894657,200220,85840,171833,0.07,16603715
2013 Q2,14026163,12128998,1897165,1915955,4425,87557,-25697,-0.03,16603715
2013 Q3,14434741,12501808,1932933,2041875,-105699,413887,190055,0.14,16603715
2013 Q4,56733425,48759266,7974159,8058066,-69586,1120372,568019,0.37,16603715
2014 Q1,14076403,12031700,2044703,2028613,48112,-295776,-319683,-0.20,16603715
2014 Q2,14947536,12739095,2208441,2136820,73205,24732,-22313,-0.01,16603715
2014 Q3,15401315,13073803,2327512,2183896,142647,560963,570273,0.31,16603715
2014 Q4,60896397,51504502,9391895,8788421,636475,617932,869764,0.36,16603715
2015 Q1,14962191,12488067,2474124,2205095,269215,-231294,-52835,-0.10,16603715
2015 Q2,15969764,13211030,2758734,2243542,514529,62147,464611,0.17,16603715
2015 Q3,16233894,13504207,2729687,2250518,479125,364304,682853,0.27,16603715
2015 Q4,63579997,52915125,10664872,8978385,1685747,-58509,1182194,0.30,16603715
2016 Q1,15013392,12563490,2449902,2194847,247997,-159027,-16081,-0.07,16603715
2016 Q2,15830294,13171502,2658792,2236323,422609,-305088,-126,-0.07,16603715
2016 Q3,15561990,13072303,2489687,2158987,328530,244085,451453,0.21,16603715
2016 Q4,63354152,52825981,10528171,9400058,1114818,-151117,555107,0.08,16603715
2017 Q1,15509586,12756545,2753041,2153584,597959,-425933,61620,-0.03,16603715
2017 Q2,15830847,12799512,3029663,2166756,862907,-16266,663711,0.30,16603715
2017 Q3,17466125,14434770,3030107,2296529,733578,633220,1215664,0.64,16603715
2017 Q4,66769908,54755227,12006570,9046144,2960426,-121377,2132123,0.97,16603715
