精成科          ,	6191
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,7688852,7190065,498787,531859,-33072,28458,-30450,-0.06,5315469
2013 Q2,7879227,7397830,481397,537663,-56266,31665,-52748,-0.09,5315469
2013 Q3,8521648,7930540,591108,532836,58272,11730,27324,0.06,5315469
2013 Q4,33189361,31011662,2177699,2248110,-70411,-165459,-385472,-0.70,5315469
2014 Q1,7392943,6831260,561683,540769,20914,-17876,-16918,-0.03,5315469
2014 Q2,7645257,7068662,576595,527230,49365,18623,35895,0.06,5315469
2014 Q3,7873117,7263245,609872,556702,53170,66581,99004,0.18,5315469
2014 Q4,30057535,27711873,2345662,2178841,166821,54740,140536,0.25,5315469
2015 Q1,5811174,5425730,385444,602040,-216596,25315,-226952,-0.43,5315469
2015 Q2,5474525,5025856,448669,447349,1320,107060,77857,0.14,5315469
2015 Q3,5672673,5135380,537293,523888,13405,12072,24712,0.04,5315469
2015 Q4,23267221,21337543,1929678,2140854,-211176,-14316,-337532,-0.64,5315469
2016 Q1,5421149,4874089,547060,473119,73941,10462,60989,0.12,5315469
2016 Q2,5833242,5243924,589318,493161,96157,6395,74819,0.13,5315469
