高林            ,	2906
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1456861,1181613,275248,283372,-8124,14777,9614,0.07,2424048
2013 Q2,1435681,1144142,291539,318026,-26487,19649,-7411,-0.01,2367428
2013 Q3,1975117,1562263,412854,376422,36432,18803,33762,0.18,2219817
2013 Q4,6248395,4861938,1386457,1349402,37055,106484,78317,0.46,2219817
2014 Q1,1561734,1205468,356266,302419,53847,-19705,19541,0.10,2219817
2014 Q2,1546963,1146625,400338,355797,44541,-8153,32226,0.15,2119817
2014 Q3,1717116,1323225,393891,335046,58845,56622,98639,0.45,2119817
2014 Q4,6293543,4894366,1399177,1191954,207223,72837,216288,0.97,2119817
2015 Q1,1496346,1184948,311398,291348,20050,31641,39433,0.18,2119817
2015 Q2,1363516,1073749,289767,255374,34393,105310,149178,0.59,2119817
2015 Q3,1667687,1364155,303532,244922,58610,-57082,-21319,-0.10,2119817
2015 Q4,5894590,4598287,1296303,1096090,200213,-41198,142020,0.50,2119817
2016 Q1,1376439,1073101,303338,279906,23432,-2188,14397,0.07,2119817
