寶徠            ,	1805
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,36731,26022,10709,25427,-14718,-1189,-16058,-0.23,802654
2013 Q2,64727,50636,14091,23130,-9039,2821,-7053,-0.09,802654
2013 Q3,36773,25530,11243,23920,-12677,1176,-11646,-0.15,802654
2013 Q4,2472297,2085991,386306,197441,188865,18624,207473,2.66,802654
2014 Q1,684128,583739,100389,51162,49227,-349,48878,0.61,802654
2014 Q2,247728,218614,29114,27991,1123,76,1199,0.01,802654
2014 Q3,39884,32480,7404,28485,-21081,-69,-21150,-0.26,802654
2014 Q4,1031785,884777,147008,139238,7770,1190,8960,0.11,802654
2015 Q1,40858,35901,4957,39144,-34187,3337,-30850,-0.38,802654
2015 Q2,38813,36119,2694,24030,-21336,-394,-21730,-0.27,802654
2015 Q3,18644,17086,1558,26355,-24797,5020,-19779,-0.25,802654
2015 Q4,119632,111241,8391,154006,-145615,250142,114093,1.42,802654
