黑松            ,	1234
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1574855,1190684,384171,379389,4782,123041,102664,0.19,5358281
2013 Q2,1618714,1185458,433256,469813,-36557,131517,-518804,-0.97,5358281
2013 Q3,2128231,1456193,672038,514055,157983,133616,238980,0.49,4018711
2013 Q4,6537718,4698597,1839121,1733667,105454,869957,312119,0.64,4018711
2014 Q1,1269748,929557,340191,395183,-54992,139446,64286,0.16,4018711
2014 Q2,1434750,1003839,430911,485021,-54110,123942,54120,0.13,4018711
2014 Q3,1984412,1282315,702097,559866,142231,97834,195427,0.49,4018711
2014 Q4,6015394,4214857,1800537,1813508,-12971,492193,394958,0.98,4018711
2015 Q1,1331189,948971,382218,421466,-39248,187077,123028,0.31,4018711
2015 Q2,1530741,972808,557933,518675,39258,141968,153095,0.38,4018711
2015 Q3,1968198,1200461,767737,565742,201995,147112,291045,0.72,4018711
2015 Q4,6360594,4304053,2056541,1977280,79261,641991,620310,1.54,4018711
2016 Q1,1754858,1349040,405818,482343,-76525,178681,88077,0.22,4018711
2016 Q2,2178091,1539118,638973,572013,66960,650727,675375,1.68,4018711
2016 Q3,2697867,1910786,787081,634325,152756,138808,236087,0.59,4018711
2016 Q4,8762410,6442732,2319678,2169711,149967,1086498,1106089,2.75,4018711
2017 Q1,2209640,1762340,447300,491224,-43924,153632,88648,0.22,4018711
2017 Q2,2169875,1610396,559479,553433,6046,99653,70849,0.18,4018711
2017 Q3,2666580,1831104,835476,641441,194035,117387,293547,0.73,4018711
2017 Q4,9090115,6755080,2335035,2164981,170054,473653,543356,1.35,4018711
2018 Q1,2316158,1841778,474380,504759,-30379,174729,118826,0.30,4018711
2018 Q2,2138018,1532561,605457,545531,59926,129242,169905,0.42,4018711
2018 Q3,2549520,1756215,793305,632940,160365,151655,286534,0.71,4018711
