信大            ,	1109
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,916242,789963,126279,90360,35919,7715,35090,0.09,4210008
2013 Q2,1010171,830137,180034,123367,56667,24369,71699,0.16,4210008
2013 Q3,985555,881793,103762,89187,14575,5598,14151,0.05,4210008
2013 Q4,4551240,3746125,805115,482249,322866,48159,322700,0.65,4210008
2014 Q1,1192024,932059,259965,118722,141243,-5246,107003,0.20,4210008
2014 Q2,1493124,1151011,342113,139119,202994,-6082,145231,0.26,4210008
2014 Q3,944057,810630,133427,117544,15883,7823,23008,0.08,4210008
2014 Q4,5000089,4055891,944198,510219,433979,-7159,336764,0.67,4210008
2015 Q1,951789,836497,115292,95126,20166,-12332,1507,0.02,4210008
2015 Q2,1100452,1010507,89945,95778,-5833,3424,-30732,-0.03,4210008
2015 Q3,1152722,1070819,81903,102367,-20464,-39323,-72270,-0.08,3789007
2015 Q4,4350645,3911089,439556,381758,57798,-46743,-57407,0.04,3789007
2016 Q1,875999,807187,68812,95228,-26416,-162,-33204,-0.03,3789007
2016 Q2,1130525,924153,206372,89084,117288,-31652,77164,0.17,3789007
2016 Q3,1019178,883120,136058,84094,51964,-12287,32507,0.08,3789007
2016 Q4,4346147,3685954,660193,363498,296695,-87318,177671,0.42,3789007
2017 Q1,970001,830308,139693,85420,54273,-1756,44450,0.09,3789007
2017 Q2,1347811,1047105,300706,114574,186132,20172,182081,0.33,3789007
2017 Q3,1425596,1143008,282588,101409,181179,21791,153332,0.30,3599557
2017 Q4,5375877,4119863,1256014,401192,854822,43102,710004,1.32,3599557
2018 Q1,1061381,820373,241008,95485,145523,61478,170306,0.34,3599557
2018 Q2,1748176,1166905,581271,94730,486541,-46483,221803,0.35,3599557
