亞翔            ,	6139
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,2453397,2216514,236883,157086,79797,19507,83368,0.50,1882512
2013 Q2,3300803,3016276,284527,149590,134937,33967,118390,0.58,1882512
2013 Q3,2573483,2384946,188537,149732,38805,6607,26967,0.09,1882512
2013 Q4,12266048,11031569,1234479,680804,553675,73523,455424,2.08,1882512
2014 Q1,2596441,2415825,180616,158230,22386,8373,21939,0.19,1882512
2014 Q2,3564826,3263623,301203,156259,144944,37046,135101,0.55,1882512
2014 Q3,3355039,3200774,154265,135830,18435,19485,23709,0.12,1882512
2014 Q4,14499699,13540396,959303,646990,312313,97303,291841,1.32,1882512
2015 Q1,2646983,2475987,170996,160656,10340,12346,2627,0.05,1882512
2015 Q2,4025560,3846920,178640,157567,21073,30588,36951,0.16,1882512
2015 Q3,4686690,4221337,465353,218820,246533,39059,190097,0.79,1882512
2015 Q4,17495357,16507994,987363,649904,337459,138930,279638,1.02,1882512
2016 Q1,9003022,8357893,645129,223946,421183,15612,268664,0.87,2112879
2016 Q2,5354089,4649858,704231,177820,526411,-14805,298898,0.82,2127931
2016 Q3,3955177,3598896,356281,191860,164421,-2662,106156,0.43,2144117
2016 Q4,23473383,21447836,2025547,812272,1213275,-3367,844983,2.97,2150936
2017 Q1,5307770,4808575,499195,216249,282946,-21026,203671,0.68,2166375
