敦陽科          ,	2480
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,870073,574676,295397,207603,87794,4601,75940,0.57,1329504
2013 Q2,926307,626171,300136,214556,85580,6900,76275,0.57,1329504
2013 Q3,887916,610636,277280,213069,64211,65023,113899,0.86,1329504
2013 Q4,3651486,2532987,1118499,817062,301437,39902,266911,2.01,1329504
2014 Q1,861574,598902,262672,199704,62968,5661,58043,0.44,1329504
2014 Q2,936098,683879,252219,195551,56668,5799,53426,0.40,1329504
2014 Q3,1257366,940043,317323,201751,115572,-12043,82495,0.62,1329504
2014 Q4,4413234,3265107,1148127,824693,323434,4369,267686,2.01,1329504
2015 Q1,1061848,803727,258121,188220,69901,4322,64696,0.49,1329504
2015 Q2,1076157,807613,268544,201438,67106,4762,57551,0.43,1329504
2015 Q3,1241407,929949,311458,232022,79436,12825,73456,0.55,1329504
2015 Q4,4402929,3288772,1114157,815775,298382,31678,268194,2.02,1329504
2016 Q1,976177,721044,255133,182849,72284,4013,65997,0.50,1329504
2016 Q2,909845,638418,271427,191049,80378,8105,70697,0.53,1329504
2016 Q3,1095467,823815,271652,178583,93069,14001,96107,0.72,1329504
2016 Q4,4222518,3118646,1103872,778576,325296,29854,299699,2.25,1329504
2017 Q1,1079835,826304,253531,166273,87258,-590,73667,0.55,1329504
