弘憶股          ,	3312
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,3229913,3087021,142892,106036,36856,905,32119,0.32,871576
2013 Q2,3624972,3474735,150237,116083,34154,1712,20750,0.16,906439
2013 Q3,4134791,3979790,155001,109479,45522,-1173,33798,0.23,906439
2013 Q4,15749786,15117532,632254,458841,173413,7133,136851,1.17,906439
2014 Q1,4186395,4048065,138330,118659,19671,-7024,6961,0.07,906439
2014 Q2,4020801,3891250,129551,148752,-19201,-5473,-37120,-0.17,951761
2014 Q3,5400675,5187369,213306,117915,95391,-4492,72962,0.55,951761
2014 Q4,18319441,17637903,681538,528451,153087,-22704,87278,0.93,951761
2015 Q1,4377794,4191071,186723,212395,-25672,-11494,-36056,-0.11,951761
2015 Q2,3809315,3673217,136098,201700,-65602,-10589,-76375,-0.48,1085008
2015 Q3,3704657,3577055,127602,188993,-61391,-8657,-85705,-0.37,1085008
2015 Q4,15024957,14470648,554309,951933,-397624,-40238,-471290,-2.76,1085008
2016 Q1,2342203,2245079,97124,80444,16680,-9312,1879,0.10,1085008
