南亞科          ,	2408
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,9245772,7501095,1744677,842630,902047,-392586,505449,0.02,239590181
2013 Q2,13834981,11541709,2293272,818618,1474654,219877,1691763,0.07,239606194
2013 Q3,11456780,10011008,1445772,899574,546198,1434932,1976890,0.08,239608511
2013 Q4,46975291,39465255,7510036,3410089,4099947,4049849,8110463,0.34,239608511
2014 Q1,11691512,7030841,4660671,704623,3956048,2859769,6069930,0.26,239610081
2014 Q2,11916423,6696401,5220022,977214,4242808,2178014,6085007,2.54,23970573
2014 Q3,13090573,6828309,6262264,810342,5451922,2882807,7465601,3.11,24546778
2014 Q4,49107622,26939061,22168561,3364705,18803856,12928050,28194576,11.77,24748843
2015 Q1,12027943,6354719,5673224,905724,4767500,1536420,6299243,2.61,24342383
2015 Q2,11155776,6467849,4687927,779953,3907974,846900,4264873,1.75,24293083
2015 Q3,10337320,6479733,3857587,905507,2952080,1781899,4731494,1.94,24285658
2015 Q4,43875905,26567909,17307996,3820610,13487386,4190042,17171400,7.07,24285658
