新建            ,	2516
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1982941,1894291,88650,39098,49552,1362,39294,0.16,2319387
2013 Q2,2422551,2612250,-189699,40091,-229790,9451,-225250,-0.99,2364775
2013 Q3,2632012,2527753,104259,32003,72256,3506,71211,0.25,2364775
2013 Q4,10184253,10075544,108709,175016,-66307,55320,-28122,-0.15,2364775
2014 Q1,2707973,2570862,137111,49788,87323,8641,78367,0.34,2364775
2014 Q2,2772341,2690637,81704,46922,34782,3173,33080,0.14,2364775
2014 Q3,2697658,2576362,121296,45056,76240,-1932,62298,0.27,2364775
2014 Q4,11772857,11435169,337688,186359,151329,27213,149117,0.65,2364775
2015 Q1,2897225,2729036,168189,63360,104829,3330,88232,0.39,2364775
2015 Q2,2146021,2057079,88942,46543,42399,-4844,23128,0.10,2364775
2015 Q3,1468500,1412028,56472,39365,17107,-2393,21090,0.09,2314775
2015 Q4,8367497,8022402,345095,202760,142335,7787,124915,0.54,2314775
2016 Q1,1172551,1109000,63551,57288,6263,-3190,25592,0.12,2314775
2016 Q2,1180412,1138762,41650,38083,3567,691,-4719,-0.02,2314775
2016 Q3,1513530,1546764,-33234,48365,-81599,2856,137162,0.61,2262785
2016 Q4,6338160,6341278,-3118,187953,-191071,32616,19039,0.09,2262785
2017 Q1,2095223,2106032,-10809,35813,-46622,15165,-39453,-0.17,2262785
2017 Q2,2357080,2562073,-204993,38608,-243601,29078,-222891,-0.99,2262785
2017 Q3,1957271,1974994,-17723,30683,-48406,25291,-23115,-0.10,2262785
2017 Q4,8570547,9048460,-477913,160915,-638828,88396,-541084,-2.39,2262785
2018 Q1,1698256,1659444,38812,44344,-5532,6142,3089,0.01,2262785
