和鑫            ,	3049
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,2558802,2235174,323628,206115,117513,-47059,70454,0.08,8839508
2013 Q2,3238983,2520139,718844,224943,493901,-137113,356788,0.40,8839508
2013 Q3,2098707,1578355,520352,152134,368218,-88540,268722,0.31,8839508
2013 Q4,5150578,2983819,2166759,235716,1916237,-144868,309339,0.35,8839508
2014 Q1,852977,547593,305384,41875,263392,-74649,300161,0.34,8839508
2014 Q2,1207248,824623,382625,82101,304642,-85107,149287,0.17,8839508
2014 Q3,1128518,918246,210272,79336,127491,-5961,108698,0.10,11656408
2014 Q4,4472664,3307056,1165608,303483,862125,-135446,577966,0.58,11656408
2015 Q1,1325626,1073157,252469,37899,214570,-33468,136922,0.12,11656408
2015 Q2,805329,770286,35043,46455,-11412,-65744,-107156,-0.09,11656408
2015 Q3,1022897,784408,238489,53180,185309,60979,183263,0.24,7369485
2015 Q4,4158705,3426390,732315,192463,539852,-151613,123984,0.16,7369485
