晶電            ,	2448
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,4324811,4054116,270695,653760,-305719,40947,-248181,-0.27,9325712
2013 Q2,6067860,5103915,963945,691364,386980,21066,361675,0.38,9330324
2013 Q3,5753930,4828339,925591,788396,204410,-281484,-65302,-0.09,9334454
2013 Q4,22241387,19281999,2957868,2859312,440853,-372226,74555,0.04,9359711
2014 Q1,6240741,5290015,950099,689283,319010,-1266144,-852505,-0.91,9363389
2014 Q2,8126349,6385146,1741597,744404,1045769,-171053,746805,0.81,9363389
2014 Q3,7629113,5910506,1718022,912889,854932,1322661,1822440,1.98,9360789
2014 Q4,27713156,22433791,5276129,3099108,2388586,-192504,1802947,1.98,11031787
2015 Q1,6645576,5863720,785752,829416,21039,884380,714117,0.74,11016381
2015 Q2,6769878,6144287,624800,1002548,-322523,162499,-99066,-0.11,11015131
2015 Q3,6177301,6497223,-319924,1000639,-1244484,-106605,-1191972,-0.96,11015131
2015 Q4,25509789,25390483,123499,3895825,-3510547,-110325,-3317582,-2.81,10998443
2016 Q1,6057610,6502012,-444358,1052729,-1437705,-509465,-1664335,-1.54,10998443
2016 Q2,6555077,6262646,292595,782215,-432292,-1092129,-1876959,-1.64,10918801
2016 Q3,6592377,5690121,902244,789930,189614,-136724,-52917,0.00,10915492
2016 Q4,25539163,23626125,1916010,3427649,-1255776,-2499138,-4012752,-3.33,10915492
2017 Q1,5730563,4599852,1130660,765657,417042,-637410,-284146,-0.26,10915492
2017 Q2,6644871,5252096,1388319,817192,621318,310828,795044,0.69,10915492
2017 Q3,6957836,5298407,1657611,864091,851029,122157,811985,0.75,10915492
2017 Q4,25270616,19786497,5460627,3367636,2307150,-383760,1686213,1.55,10887014
2018 Q1,5147859,4276159,886209,812066,127366,-20304,377902,0.37,10887014
2018 Q2,5294876,4357600,940932,937863,52764,164410,111135,0.11,10887014
2018 Q3,5647596,4606222,1036668,960595,125117,-100926,9658,0.00,10887014
